,P,H,T
431,244.58888386538467,8898.021845063924,386.6676893069001
432,244.58888128334547,8898.02184173385,386.66768930788425
433,244.58887914382373,8898.021838955738,386.6676893084511
434,244.5888774577984,8898.021836744498,386.6676893086053
435,244.5888762464114,8898.021835135,386.66768930844063
436,244.58887546436245,8898.021834057416,386.6676893078223
437,244.58887506822046,8898.021833600156,386.6676893086866
438,244.5888748408966,8898.021833434292,386.6676893104645
439,244.58887426983372,8898.021832627464,386.66768930974837
440,244.5888730814239,8898.021831006148,386.66768930902373
441,244.58887107469278,8898.021828310411,386.66768930835946
442,244.58886823389915,8898.02182452433,386.66768930781814
443,244.58886457162578,8898.02181966432,386.6676893073975
444,244.58886004788803,8898.021813681586,386.66768930715097
445,244.58885471221146,8898.021806641107,386.6676893070725
446,244.5888485733526,8898.021798554211,386.66768930716063
447,244.58884168317897,8898.021789482125,386.66768930731973
448,244.58883407411432,8898.021779471004,386.66768930759537
449,244.58882582281848,8898.021768621424,386.6676893079801
450,244.588816950417,8898.02175696364,386.6676893085073
451,244.58880745931887,8898.02174449734,386.6676893091295
452,244.58879778438427,8898.021731803638,386.667689309951
453,244.5887914675938,8898.021723323423,386.66768930793046
454,244.58878829873512,8898.021719112865,386.66768930749606
455,244.5887857859723,8898.021715882915,386.66768930859706
456,244.58878401753788,8898.02171360098,386.66768930925565
457,244.5887830225499,8898.021712313164,386.66768930957477
458,244.5887828044332,8898.021712025355,386.6676893095714
459,244.58878330623259,8898.021712652415,386.6676893091125
460,244.58878455847008,8898.021714245759,386.66768930834724
461,244.58878648808363,8898.021716707688,386.66768930725675
462,244.58878900664612,8898.02171991623,386.66768930576984
463,244.58879196842693,8898.021723855638,386.66768930622914
464,244.5887976173607,8898.021731517789,386.66768930907887
465,244.5888059922538,8898.02174247526,386.66768930796206
466,244.58881436883854,8898.021753438028,386.66768930688596
467,244.58882241159583,8898.021763963661,386.6676893058498
468,244.5888301580595,8898.02177410421,386.6676893048874
469,244.5888375322772,8898.02178376606,386.6676893040854
470,244.58884423656013,8898.021792620739,386.66768930429396
471,244.58885315687175,8898.021804618274,386.6676893074409
472,244.5888619154301,8898.021816170158,386.6676893075013
473,244.58886746125583,8898.021823477779,386.6676893074475
474,244.5888700521106,8898.02182696736,386.6676893084273
475,244.58909642711754,8898.022125526135,386.66768930980794
476,244.5890953160339,8898.022123946816,386.6676893082875
477,244.5890932957316,8898.022121297154,386.6676893084726
478,244.5890903752153,8898.022117456088,386.6676893085968
479,244.58908635836121,8898.022112180217,386.6676893088623
480,244.58908101907798,8898.022105160413,386.667689309122
481,244.5890740558069,8898.022096008579,386.6676893095024
482,244.5890652293606,8898.022084382294,386.66768930964264
483,244.58905733694806,8898.022073793012,386.66768930720076
484,244.58905185601066,8898.022066551866,386.667689307001
485,244.58904631593185,8898.02205930135,386.66768930771303
486,244.5890408194251,8898.022052097725,386.6676893082841
487,244.5890352807736,8898.022044818537,386.66768930858996
488,244.58902964385837,8898.022037395456,386.66768930870523
489,244.58902388881893,8898.022029810436,386.6676893087378
490,244.5890178818663,8898.02202188985,386.6676893087249
491,244.58901150498372,8898.022013481239,386.66768930870836
492,244.58900451689186,8898.022004260461,386.6676893086073
493,244.58899687242723,8898.02199417669,386.6676893085374
494,244.5889885414287,8898.021983196239,386.66768930857955
495,244.5889794216287,8898.021971183083,386.6676893087196
496,244.58896969092478,8898.02195837637,386.66768930901605
497,244.5889597471584,8898.02194526085,386.66768930894193
498,244.58895310169638,8898.021935942475,386.6676893015436
499,244.58894961648247,8898.021931162191,386.66768929908136
500,244.58894661734774,8898.021927255964,386.6676892997173
501,244.58894416757036,8898.02192407178,386.66768930032345
502,244.5889422767631,8898.021921613295,386.66768930077995
503,244.58894090464798,8898.021919819295,386.6676893009792
504,244.58894000553684,8898.021918625358,386.6676893008657
505,244.58893956688087,8898.021918014247,386.66768930043014
506,244.5889395617219,8898.021917953885,386.66768929971926
507,244.58893998401757,8898.021918463275,386.66768929908966
508,244.58894070970797,8898.021919605579,386.6676893015544
509,244.58894220602576,8898.021922111293,386.66768930863446
510,244.58894434991535,8898.021924922166,386.66768930842625
511,244.58894602623027,8898.021927081945,386.6676893077579
512,244.5889469302995,8898.021928230442,386.66768930718115
513,244.5889469271135,8898.021928197253,386.6676893067962
514,244.58894572143137,8898.02192658391,386.66768930648067
515,244.58894333342278,8898.021923426344,386.66768930635845
516,244.58893958330142,8898.021918481829,386.6676893063538
517,244.5889345841526,8898.021911902217,386.66768930650426
518,244.58892839304465,8898.021903767145,386.66768930686726
519,244.58892103965394,8898.021894119844,386.66768930749816
520,244.58891216366916,8898.021882476973,386.6676893082862
521,244.58890196090854,8898.021869070937,386.66768930888867
522,244.5888942624316,8898.02185857961,386.6676893043512
523,244.58888998561676,8898.02185290678,386.66768930389617
524,244.58888604288006,8898.02184784593,386.6676893057201
525,244.5888826019509,8898.021843443861,386.6676893075063
526,244.58887963971384,8898.02183965278,386.6676893090257
527,244.5888771504669,8898.021836452346,386.6676893101071
528,244.5888750960318,8898.021833784782,386.66768931065195
