,P,H,T
100,244.5896896515495,8898.022907364277,386.66768930616445
101,244.58968755356298,8898.022904600735,386.6676893061973
102,244.58968506740538,8898.022901324608,386.6676893062189
103,244.58968279514914,8898.02289831688,386.6676893060601
104,244.5896809018578,8898.022895814316,386.6676893059746
105,244.58967871327727,8898.022892929504,386.6676893059828
106,244.58967628225102,8898.02288972633,386.6676893060085
107,244.58967364645028,8898.02288625309,386.6676893060326
108,244.58967088716796,8898.022882616457,386.66768930604877
109,244.58966803776227,8898.02287886178,386.66768930607515
110,244.5896650879116,8898.02287497324,386.6676893060832
111,244.5896620876098,8898.022871020303,386.6676893061185
112,244.58965904632888,8898.022867011634,386.6676893061325
113,244.5896560132944,8898.022863014909,386.6676893061592
114,244.5896530306064,8898.022859084582,386.6676893061863
115,244.58965008218033,8898.022855200576,386.6676893062295
116,244.58964717893443,8898.022851376081,386.6676893062718
117,244.58964434558754,8898.022847640008,386.66768930626404
118,244.5896423573433,8898.022845097837,386.66768930731564
119,244.58964113663143,8898.022843496348,386.66768930742063
120,244.58963989854388,8898.022841849532,386.6676893072284
121,244.58963865582635,8898.022840212127,386.66768930724174
122,244.58963741215456,8898.022838571816,386.6676893072327
123,244.5896361722855,8898.022836931335,386.66768930715585
124,244.58963493405236,8898.022835288617,386.6676893070193
125,244.58963369792605,8898.022833643829,386.6676893068198
126,244.5896324529991,8898.022831984383,386.667689306579
127,244.58963120149508,8898.022830323807,386.6676893064383
128,244.58962993775552,8898.022828629017,386.6676893060577
129,244.5896277073431,8898.022825654847,386.6676893056111
130,244.58962472361281,8898.022821725102,386.6676893056652
131,244.58962185347085,8898.022817928848,386.66768930550256
132,244.58961910509322,8898.022814292892,386.6676893053369
133,244.58961647348733,8898.022810813849,386.6676893052108
134,244.5896140046479,8898.022807551919,386.667689305118
135,244.58961172038966,8898.02280453505,386.6676893050475
136,244.5896096185793,8898.022801759593,386.66768930498904
137,244.58960770662947,8898.0227992376,386.66768930497204
138,244.58960595588198,8898.02279692776,386.6676893049504
139,244.58960437247657,8898.022794841561,386.6676893049692
140,244.58960291568474,8898.022792920736,386.66768930496573
141,244.58960159007873,8898.022791150492,386.6676893046669
142,244.58960070419874,8898.022789869743,386.66768930316863
143,244.5896001474861,8898.022789074446,386.6676893023535
144,244.58959956647843,8898.022788287924,386.6676893020811
145,244.5895989703448,8898.022787508293,386.6676893021652
146,244.58959836669018,8898.022786720865,386.66768930227715
147,244.58959776974456,8898.022785940897,386.667689302371
148,244.5895971875445,8898.0227851785,386.6676893024395
149,244.5895966271979,8898.022784443354,386.66768930248736
150,244.58959609223078,8898.022783743561,386.66768930256086
151,244.58959557480622,8898.022783082208,386.6676893028378
152,244.5895950687054,8898.022782448304,386.66768930328044
153,244.5895941893246,8898.022781396989,386.66768930471557
154,244.5895931103187,8898.022780004872,386.6676893051204
155,244.58959215417954,8898.022778745582,386.66768930513774
156,244.58959130906817,8898.022777629287,386.6676893051099
157,244.5895905970315,8898.022776690332,386.6676893051072
158,244.5895900045855,8898.022775908517,386.66768930509784
159,244.58958951495572,8898.022775262794,386.66768930509545
160,244.58958908642,8898.02277469743,386.6676893050901
161,244.589588723797,8898.02277422052,386.667689305106
162,244.58958841515073,8898.022773815044,386.6676893051248
163,244.58958812651278,8898.022773437257,386.6676893051621
164,244.58958785743016,8898.022773086694,386.6676893052174
165,244.5895875826677,8898.022772728329,386.6676893052687
166,244.58958734831717,8898.022772424009,386.66768930533084
